asset_id,date,name,end_date,ann_date,change_reason,source_id,available_at,decision_time
000571.SZ,20190416,ST大洲,20190429,20190415,ST,tushare,20190415T16:00:00+08:00,20190415T09:00:00+08:00
002282.SZ,20190416,博深股份,,20190416,改名,tushare,20190416T16:00:00+08:00,20190416T09:00:00+08:00
600673.SH,20190415,东阳光,,20190409,改名,tushare,20190409T16:00:00+08:00,20190409T09:00:00+08:00
000912.SZ,20190415,泸天化,,20190412,撤销*ST,tushare,20190412T16:00:00+08:00,20190412T09:00:00+08:00
601975.SH,20190413,招商南油,,20190413,改名,tushare,20190413T16:00:00+08:00,20190413T09:00:00+08:00
000820.SZ,20190412,ST节能,20190505,20190411,ST,tushare,20190411T16:00:00+08:00,20190411T09:00:00+08:00
600687.SH,20190412,ST刚泰,20190505,20190411,ST,tushare,20190411T16:00:00+08:00,20190411T09:00:00+08:00
600749.SH,20190410,西藏旅游,,20190409,撤销*ST,tushare,20190409T16:00:00+08:00,20190409T09:00:00+08:00
000752.SZ,20190410,ST西发,20190505,20190409,ST,tushare,20190409T16:00:00+08:00,20190409T09:00:00+08:00
600891.SH,20190410,ST秋林,20190505,20190409,ST,tushare,20190409T16:00:00+08:00,20190409T09:00:00+08:00
600870.SH,20190409,ST厦华,,20190405,摘星,tushare,20190405T16:00:00+08:00,20190405T09:00:00+08:00
000655.SZ,20190409,金岭矿业,,20190408,撤销*ST,tushare,20190408T16:00:00+08:00,20190408T09:00:00+08:00
600399.SH,20190408,ST抚钢,,20190404,摘星,tushare,20190404T16:00:00+08:00,20190404T09:00:00+08:00
600539.SH,20190408,ST狮头,,20190404,摘星,tushare,20190404T16:00:00+08:00,20190404T09:00:00+08:00
002143.SZ,20190408,ST印纪,20190429,20190404,ST,tushare,20190404T16:00:00+08:00,20190404T09:00:00+08:00
600896.SH,20190408,览海投资,20200310,20190404,撤销*ST,tushare,20190404T16:00:00+08:00,20190404T09:00:00+08:00
000911.SZ,20190404,*ST南糖,,20190403,*ST,tushare,20190403T16:00:00+08:00,20190403T09:00:00+08:00
600202.SH,20190402,哈空调,,20190401,撤销*ST,tushare,20190401T16:00:00+08:00,20190401T09:00:00+08:00
600871.SH,20190402,石化油服,,20190401,撤销*ST,tushare,20190401T16:00:00+08:00,20190401T09:00:00+08:00
600321.SH,20190401,ST正源,20200420,20190329,摘星,tushare,20190329T16:00:00+08:00,20190329T09:00:00+08:00
600150.SH,20190329,中国船舶,,20190328,撤销*ST,tushare,20190328T16:00:00+08:00,20190328T09:00:00+08:00
601975.SH,20190329,长航油运,20190425,20190328,撤销ST,tushare,20190328T16:00:00+08:00,20190328T09:00:00+08:00
000806.SZ,20190329,ST银河,,20190328,ST,tushare,20190328T16:00:00+08:00,20190328T09:00:00+08:00
600698.SH,20190329,*ST天雁,20200429,20190328,*ST,tushare,20190328T16:00:00+08:00,20190328T09:00:00+08:00
600193.SH,20190328,ST创兴,,20190327,摘星,tushare,20190327T16:00:00+08:00,20190327T09:00:00+08:00
600408.SH,20190328,ST安泰,,20190327,摘星,tushare,20190327T16:00:00+08:00,20190327T09:00:00+08:00
000971.SZ,20190328,ST高升,20190429,20190327,ST,tushare,20190327T16:00:00+08:00,20190327T09:00:00+08:00
002113.SZ,20190328,ST天润,20200428,20190327,ST,tushare,20190327T16:00:00+08:00,20190327T09:00:00+08:00
000670.SZ,20190327,ST盈方,20190423,20190326,ST,tushare,20190326T16:00:00+08:00,20190326T09:00:00+08:00
002456.SZ,20190327,欧菲光,,20190327,改名,tushare,20190327T16:00:00+08:00,20190327T09:00:00+08:00
000031.SZ,20190327,大悦城,,20190327,改名,tushare,20190327T16:00:00+08:00,20190327T09:00:00+08:00
603323.SH,20190326,苏农银行,,20190321,改名,tushare,20190321T16:00:00+08:00,20190321T09:00:00+08:00
600877.SH,20190326,*ST嘉陵,20190924,20190325,*ST,tushare,20190325T16:00:00+08:00,20190325T09:00:00+08:00
002190.SZ,20190325,*ST集成,,20190322,*ST,tushare,20190322T16:00:00+08:00,20190322T09:00:00+08:00
000897.SZ,20190321,*ST津滨,,20190320,*ST,tushare,20190320T16:00:00+08:00,20190320T09:00:00+08:00
002473.SZ,20190319,圣莱达,,20190318,撤销*ST,tushare,20190318T16:00:00+08:00,20190318T09:00:00+08:00
600882.SH,20190315,妙可蓝多,,20190312,改名,tushare,20190312T16:00:00+08:00,20190312T09:00:00+08:00
000953.SZ,20190313,*ST河化,,20190312,*ST,tushare,20190312T16:00:00+08:00,20190312T09:00:00+08:00
600580.SH,20190311,卧龙电驱,,20190306,改名,tushare,20190306T16:00:00+08:00,20190306T09:00:00+08:00
002755.SZ,20190311,奥赛康,,20190311,改名,tushare,20190311T16:00:00+08:00,20190311T09:00:00+08:00
002552.SZ,20190306,宝鼎科技,,20190305,撤销*ST,tushare,20190305T16:00:00+08:00,20190305T09:00:00+08:00
000533.SZ,20190228,顺钠股份,,20190228,改名,tushare,20190228T16:00:00+08:00,20190228T09:00:00+08:00
000019.SZ,20190228,深粮控股,,20190228,改名,tushare,20190228T16:00:00+08:00,20190228T09:00:00+08:00
300176.SZ,20190225,派生科技,,20190223,改名,tushare,20190223T16:00:00+08:00,20190223T09:00:00+08:00
002607.SZ,20190221,中公教育,,20190221,改名,tushare,20190221T16:00:00+08:00,20190221T09:00:00+08:00
002086.SZ,20190218,ST东海洋,,20190215,ST,tushare,20190215T16:00:00+08:00,20190215T09:00:00+08:00
300443.SZ,20190218,金雷股份,,20190216,改名,tushare,20190216T16:00:00+08:00,20190216T09:00:00+08:00
002168.SZ,20190213,惠程科技,,20190213,改名,tushare,20190213T16:00:00+08:00,20190213T09:00:00+08:00
300208.SZ,20190212,青岛中程,,20190212,改名,tushare,20190212T16:00:00+08:00,20190212T09:00:00+08:00
002496.SZ,20190211,辉丰股份,20200429,20190201,撤销ST,tushare,20190201T16:00:00+08:00,20190201T09:00:00+08:00
603299.SH,20190131,苏盐井神,,20190126,改名,tushare,20190126T16:00:00+08:00,20190126T09:00:00+08:00
300513.SZ,20190131,恒实科技,,20190131,其他,tushare,20190131T16:00:00+08:00,20190131T09:00:00+08:00
300451.SZ,20190130,创业慧康,,20190130,改名,tushare,20190130T16:00:00+08:00,20190130T09:00:00+08:00
002450.SZ,20190123,ST康得新,20190505,20190122,ST,tushare,20190122T16:00:00+08:00,20190122T09:00:00+08:00
300341.SZ,20190122,麦克奥迪,,20190122,其他,tushare,20190122T16:00:00+08:00,20190122T09:00:00+08:00
002692.SZ,20190121,远程股份,20190603,20190121,改名,tushare,20190121T16:00:00+08:00,20190121T09:00:00+08:00
600462.SH,20190115,ST九有,20190505,20190114,ST,tushare,20190114T16:00:00+08:00,20190114T09:00:00+08:00
300247.SZ,20190115,融捷健康,,20190115,改名,tushare,20190115T16:00:00+08:00,20190115T09:00:00+08:00
000553.SZ,20190110,安道麦A,,20190110,改名,tushare,20190110T16:00:00+08:00,20190110T09:00:00+08:00
600687.SH,20210107,退市刚泰,,20201230,终止上市,tushare,20201230T16:00:00+08:00,20201230T09:00:00+08:00
002386.SZ,20210104,天原股份,,20201225,其他,tushare,20201225T16:00:00+08:00,20201225T09:00:00+08:00
600869.SH,20210104,远东股份,,20201229,其他,tushare,20201229T16:00:00+08:00,20201229T09:00:00+08:00
000927.SZ,20210104,一汽夏利,,20201231,撤销*ST,tushare,20201231T16:00:00+08:00,20201231T09:00:00+08:00
002973.SZ,20201231,侨银股份,,20201231,改名,tushare,20201231T16:00:00+08:00,20201231T09:00:00+08:00
601001.SH,20201225,晋控煤业,,20201223,改名,tushare,20201223T16:00:00+08:00,20201223T09:00:00+08:00
000767.SZ,20201225,晋控电力,,20201225,改名,tushare,20201225T16:00:00+08:00,20201225T09:00:00+08:00
000590.SZ,20201222,启迪药业,,20201222,改名,tushare,20201222T16:00:00+08:00,20201222T09:00:00+08:00
300464.SZ,20201222,星徽股份,,20201222,其他,tushare,20201222T16:00:00+08:00,20201222T09:00:00+08:00
002046.SZ,20201218,国机精工,,20201218,改名,tushare,20201218T16:00:00+08:00,20201218T09:00:00+08:00
600255.SH,20201217,*ST鑫科,,20201212,改名,tushare,20201212T16:00:00+08:00,20201212T09:00:00+08:00
000995.SZ,20201216,ST皇台,,20201209,其他,tushare,20201209T16:00:00+08:00,20201209T09:00:00+08:00
600375.SH,20201216,汉马科技,,20201211,改名,tushare,20201211T16:00:00+08:00,20201211T09:00:00+08:00
000983.SZ,20201216,山西焦煤,,20201216,改名,tushare,20201216T16:00:00+08:00,20201216T09:00:00+08:00
300338.SZ,20201216,开元教育,,20201216,改名,tushare,20201216T16:00:00+08:00,20201216T09:00:00+08:00
600595.SH,20201215,*ST中孚,,20201214,*ST,tushare,20201214T16:00:00+08:00,20201214T09:00:00+08:00
002245.SZ,20201214,蔚蓝锂芯,,20201214,改名,tushare,20201214T16:00:00+08:00,20201214T09:00:00+08:00
603716.SH,20201210,塞力医疗,,20201205,其他,tushare,20201205T16:00:00+08:00,20201205T09:00:00+08:00
300703.SZ,20201204,创源股份,,20201204,其他,tushare,20201204T16:00:00+08:00,20201204T09:00:00+08:00
831445.BJ,20201204,龙竹科技,,20201204,改名,tushare,20201204T16:00:00+08:00,20201204T09:00:00+08:00
300399.SZ,20201202,天利科技,,20201201,改名,tushare,20201201T16:00:00+08:00,20201201T09:00:00+08:00
300192.SZ,20201202,科德教育,,20201202,改名,tushare,20201202T16:00:00+08:00,20201202T09:00:00+08:00
000004.SZ,20201201,国华网安,,20201201,改名,tushare,20201201T16:00:00+08:00,20201201T09:00:00+08:00
000768.SZ,20201201,中航西飞,,20201201,改名,tushare,20201201T16:00:00+08:00,20201201T09:00:00+08:00
002290.SZ,20201201,ST禾盛,,20201201,改名,tushare,20201201T16:00:00+08:00,20201201T09:00:00+08:00
603656.SH,20201126,泰禾智能,,20201121,改名,tushare,20201121T16:00:00+08:00,20201121T09:00:00+08:00
002212.SZ,20201126,天融信,,20201126,改名,tushare,20201126T16:00:00+08:00,20201126T09:00:00+08:00
603311.SH,20201123,金海高科,,20201118,改名,tushare,20201118T16:00:00+08:00,20201118T09:00:00+08:00
000615.SZ,20201119,奥园美谷,,20201119,改名,tushare,20201119T16:00:00+08:00,20201119T09:00:00+08:00
600189.SH,20201118,泉阳泉,,20201114,改名,tushare,20201114T16:00:00+08:00,20201114T09:00:00+08:00
600567.SH,20201113,山鹰国际,,20201110,改名,tushare,20201110T16:00:00+08:00,20201110T09:00:00+08:00
600421.SH,20201106,ST华嵘,,20201103,改名,tushare,20201103T16:00:00+08:00,20201103T09:00:00+08:00
002240.SZ,20201106,盛新锂能,,20201106,改名,tushare,20201106T16:00:00+08:00,20201106T09:00:00+08:00
000939.SZ,20201105,凯迪退,,20201029,终止上市,tushare,20201029T16:00:00+08:00,20201029T09:00:00+08:00
000576.SZ,20201105,甘化科工,,20201105,改名,tushare,20201105T16:00:00+08:00,20201105T09:00:00+08:00
300064.SZ,20201104,ST金刚,,20201103,ST,tushare,20201103T16:00:00+08:00,20201103T09:00:00+08:00
002175.SZ,20201103,ST东网,,20201031,摘星,tushare,20201031T16:00:00+08:00,20201031T09:00:00+08:00
002766.SZ,20201103,ST索菱,,20201102,摘星,tushare,20201102T16:00:00+08:00,20201102T09:00:00+08:00
603018.SH,20201102,华设集团,,20201028,改名,tushare,20201028T16:00:00+08:00,20201028T09:00:00+08:00
002005.SZ,20201102,ST德豪,,20201030,摘星,tushare,20201030T16:00:00+08:00,20201030T09:00:00+08:00
002684.SZ,20201102,ST猛狮,,20201030,摘星,tushare,20201030T16:00:00+08:00,20201030T09:00:00+08:00
002532.SZ,20201028,天山铝业,,20201028,改名,tushare,20201028T16:00:00+08:00,20201028T09:00:00+08:00
000816.SZ,20201027,智慧农业,,20201026,撤销ST,tushare,20201026T16:00:00+08:00,20201026T09:00:00+08:00
002765.SZ,20201027,蓝黛科技,,20201027,改名,tushare,20201027T16:00:00+08:00,20201027T09:00:00+08:00
002706.SZ,20201026,良信股份,,20201024,改名,tushare,20201024T16:00:00+08:00,20201024T09:00:00+08:00
002524.SZ,20201020,光正眼科,,20201020,改名,tushare,20201020T16:00:00+08:00,20201020T09:00:00+08:00
300600.SZ,20201019,国瑞科技,,20201017,改名,tushare,20201017T16:00:00+08:00,20201017T09:00:00+08:00
300300.SZ,20201015,海峡创新,,20201015,改名,tushare,20201015T16:00:00+08:00,20201015T09:00:00+08:00
603887.SH,20201012,城地香江,,20200929,改名,tushare,20200929T16:00:00+08:00,20200929T09:00:00+08:00
600095.SH,20200930,湘财股份,,20200926,改名,tushare,20200926T16:00:00+08:00,20200926T09:00:00+08:00
600157.SH,20200929,*ST永泰,,20200926,*ST,tushare,20200926T16:00:00+08:00,20200926T09:00:00+08:00
300116.SZ,20200928,保力新,,20200928,改名,tushare,20200928T16:00:00+08:00,20200928T09:00:00+08:00
603477.SH,20200924,巨星农牧,,20200919,其他,tushare,20200919T16:00:00+08:00,20200919T09:00:00+08:00
600929.SH,20200924,雪天盐业,,20200919,改名,tushare,20200919T16:00:00+08:00,20200919T09:00:00+08:00
600702.SH,20200922,ST舍得,,20200921,ST,tushare,20200921T16:00:00+08:00,20200921T09:00:00+08:00
300149.SZ,20200922,睿智医药,,20200922,改名,tushare,20200922T16:00:00+08:00,20200922T09:00:00+08:00
300431.SZ,20200921,暴风退,,20200919,终止上市,tushare,20200919T16:00:00+08:00,20200919T09:00:00+08:00
002629.SZ,20200918,ST仁智,,20200917,摘星,tushare,20200917T16:00:00+08:00,20200917T09:00:00+08:00
300423.SZ,20200918,昇辉科技,,20200918,改名,tushare,20200918T16:00:00+08:00,20200918T09:00:00+08:00
300029.SZ,20200915,ST天龙,,20200914,ST,tushare,20200914T16:00:00+08:00,20200914T09:00:00+08:00
300367.SZ,20200915,ST网力,,20200914,ST,tushare,20200914T16:00:00+08:00,20200914T09:00:00+08:00
300446.SZ,20200915,ST乐凯,,20200914,ST,tushare,20200914T16:00:00+08:00,20200914T09:00:00+08:00
000893.SZ,20200907,亚钾国际,,20200905,改名,tushare,20200905T16:00:00+08:00,20200905T09:00:00+08:00
000911.SZ,20200904,南宁糖业,,20200903,撤销ST,tushare,20200903T16:00:00+08:00,20200903T09:00:00+08:00
833873.BJ,20200901,中设咨询,,20200829,改名,tushare,20200829T16:00:00+08:00,20200829T09:00:00+08:00
002213.SZ,20200828,大为股份,,20200828,改名,tushare,20200828T16:00:00+08:00,20200828T09:00:00+08:00
600365.SH,20200825,ST通葡,,20200824,ST,tushare,20200824T16:00:00+08:00,20200824T09:00:00+08:00
601777.SH,20200825,*ST力帆,,20200824,*ST,tushare,20200824T16:00:00+08:00,20200824T09:00:00+08:00
300374.SZ,20200820,中铁装配,,20200820,改名,tushare,20200820T16:00:00+08:00,20200820T09:00:00+08:00
600610.SH,20200818,ST毅达,,20200811,恢复上市加N,tushare,20200811T16:00:00+08:00,20200811T09:00:00+08:00
600246.SH,20200818,万通发展,,20200813,改名,tushare,20200813T16:00:00+08:00,20200813T09:00:00+08:00
600610.SH,20200817,NST毅达,20200817,20200811,恢复上市,tushare,20200811T16:00:00+08:00,20200811T09:00:00+08:00
000803.SZ,20200812,*ST北能,,20200812,改名,tushare,20200812T16:00:00+08:00,20200812T09:00:00+08:00
300173.SZ,20200811,福能东方,,20200811,改名,tushare,20200811T16:00:00+08:00,20200811T09:00:00+08:00
300010.SZ,20200807,豆神教育,,20200807,改名,tushare,20200807T16:00:00+08:00,20200807T09:00:00+08:00
300216.SZ,20200805,千山退,,20200805,终止上市,tushare,20200805T16:00:00+08:00,20200805T09:00:00+08:00
002089.SZ,20200804,ST新海,,20200801,摘星,tushare,20200801T16:00:00+08:00,20200801T09:00:00+08:00
002427.SZ,20200804,ST尤夫,,20200803,摘星,tushare,20200803T16:00:00+08:00,20200803T09:00:00+08:00
002642.SZ,20200804,荣联科技,,20200804,改名,tushare,20200804T16:00:00+08:00,20200804T09:00:00+08:00
002473.SZ,20200727,ST圣莱,,20200724,ST,tushare,20200724T16:00:00+08:00,20200724T09:00:00+08:00
000611.SZ,20200724,ST天首,,20200723,摘星,tushare,20200723T16:00:00+08:00,20200723T09:00:00+08:00
002420.SZ,20200723,ST毅昌,,20200722,摘星,tushare,20200722T16:00:00+08:00,20200722T09:00:00+08:00
000010.SZ,20200722,美丽生态,,20200721,撤销*ST,tushare,20200721T16:00:00+08:00,20200721T09:00:00+08:00
300083.SZ,20200722,创世纪,,20200722,改名,tushare,20200722T16:00:00+08:00,20200722T09:00:00+08:00
603106.SH,20200720,恒银科技,,20200715,其他,tushare,20200715T16:00:00+08:00,20200715T09:00:00+08:00
600499.SH,20200715,科达制造,,20200710,改名,tushare,20200710T16:00:00+08:00,20200710T09:00:00+08:00
300345.SZ,20200715,华民股份,,20200715,改名,tushare,20200715T16:00:00+08:00,20200715T09:00:00+08:00
300090.SZ,20200714,盛运退,,20200714,终止上市,tushare,20200714T16:00:00+08:00,20200714T09:00:00+08:00
300156.SZ,20200714,神雾退,,20200714,终止上市,tushare,20200714T16:00:00+08:00,20200714T09:00:00+08:00
002872.SZ,20200713,ST天圣,,20200710,摘星,tushare,20200710T16:00:00+08:00,20200710T09:00:00+08:00
300040.SZ,20200713,九洲集团,,20200711,改名,tushare,20200711T16:00:00+08:00,20200711T09:00:00+08:00
600069.SH,20200710,退市银鸽,,20200703,终止上市,tushare,20200703T16:00:00+08:00,20200703T09:00:00+08:00
002290.SZ,20200708,ST中科创,,20200707,摘星,tushare,20200707T16:00:00+08:00,20200707T09:00:00+08:00
600807.SH,20200702,济南高新,,20200701,撤销ST,tushare,20200701T16:00:00+08:00,20200701T09:00:00+08:00
002592.SZ,20200702,ST八菱,,20200701,ST,tushare,20200701T16:00:00+08:00,20200701T09:00:00+08:00
000662.SZ,20200701,*ST天夏,,20200630,*ST,tushare,20200630T16:00:00+08:00,20200630T09:00:00+08:00
002086.SZ,20200701,*ST东洋,,20200630,*ST,tushare,20200630T16:00:00+08:00,20200630T09:00:00+08:00
002207.SZ,20200701,准油股份,,20200630,撤销ST,tushare,20200630T16:00:00+08:00,20200630T09:00:00+08:00
002470.SZ,20200701,*ST金正,,20200630,*ST,tushare,20200630T16:00:00+08:00,20200630T09:00:00+08:00
002638.SZ,20200701,*ST勤上,,20200630,*ST,tushare,20200630T16:00:00+08:00,20200630T09:00:00+08:00
600247.SH,20200701,*ST成城,,20200630,*ST,tushare,20200630T16:00:00+08:00,20200630T09:00:00+08:00
600242.SH,20200701,*ST中昌,,20200630,*ST,tushare,20200630T16:00:00+08:00,20200630T09:00:00+08:00
603157.SH,20200701,*ST拉夏,,20200630,*ST,tushare,20200630T16:00:00+08:00,20200630T09:00:00+08:00
600226.SH,20200701,*ST瀚叶,,20200630,*ST,tushare,20200630T16:00:00+08:00,20200630T09:00:00+08:00
002220.SZ,20200630,天宝退,,20200619,终止上市,tushare,20200619T16:00:00+08:00,20200619T09:00:00+08:00
600090.SH,20200630,*ST济堂,,20200630,*ST,tushare,20200630T16:00:00+08:00,20200630T09:00:00+08:00
600175.SH,20200629,退市美都,,20200618,终止上市,tushare,20200618T16:00:00+08:00,20200618T09:00:00+08:00
601888.SH,20200629,中国中免,,20200620,改名,tushare,20200620T16:00:00+08:00,20200620T09:00:00+08:00
600781.SH,20200629,*ST辅仁,,20200624,*ST,tushare,20200624T16:00:00+08:00,20200624T09:00:00+08:00
002280.SZ,20200629,*ST联络,,20200624,*ST,tushare,20200624T16:00:00+08:00,20200624T09:00:00+08:00
002770.SZ,20200629,ST科迪,,20200624,ST,tushare,20200624T16:00:00+08:00,20200624T09:00:00+08:00
000835.SZ,20200629,*ST长动,,20200624,*ST,tushare,20200624T16:00:00+08:00,20200624T09:00:00+08:00
600353.SH,20200624,旭光电子,,20200618,改名,tushare,20200618T16:00:00+08:00,20200618T09:00:00+08:00
002575.SZ,20200624,*ST群兴,,20200623,*ST,tushare,20200623T16:00:00+08:00,20200623T09:00:00+08:00
000980.SZ,20200624,*ST众泰,,20200623,*ST,tushare,20200623T16:00:00+08:00,20200623T09:00:00+08:00
600146.SH,20200624,*ST环球,,20200623,*ST,tushare,20200623T16:00:00+08:00,20200623T09:00:00+08:00
600086.SH,20200624,*ST金钰,,20200623,*ST,tushare,20200623T16:00:00+08:00,20200623T09:00:00+08:00
000981.SZ,20200623,*ST银亿,,20200620,*ST,tushare,20200620T16:00:00+08:00,20200620T09:00:00+08:00
000868.SZ,20200623,ST安凯,,20200622,摘星,tushare,20200622T16:00:00+08:00,20200622T09:00:00+08:00
600475.SH,20200622,华光环能,,20200617,改名,tushare,20200617T16:00:00+08:00,20200617T09:00:00+08:00
002071.SZ,20200622,*ST长城,,20200619,*ST,tushare,20200619T16:00:00+08:00,20200619T09:00:00+08:00
002163.SZ,20200622,海南发展,,20200622,改名,tushare,20200622T16:00:00+08:00,20200622T09:00:00+08:00
000572.SZ,20200619,ST海马,,20200618,摘星,tushare,20200618T16:00:00+08:00,20200618T09:00:00+08:00
002336.SZ,20200618,ST人乐,,20200617,摘星,tushare,20200617T16:00:00+08:00,20200617T09:00:00+08:00
300028.SZ,20200618,金亚退,,20200618,终止上市,tushare,20200618T16:00:00+08:00,20200618T09:00:00+08:00
600734.SH,20200616,*ST实达,,20200615,*ST,tushare,20200615T16:00:00+08:00,20200615T09:00:00+08:00
000687.SZ,20200616,*ST华讯,,20200615,*ST,tushare,20200615T16:00:00+08:00,20200615T09:00:00+08:00
600671.SH,20200615,*ST目药,,20200612,*ST,tushare,20200612T16:00:00+08:00,20200612T09:00:00+08:00
002650.SZ,20200615,ST加加,,20200612,ST,tushare,20200612T16:00:00+08:00,20200612T09:00:00+08:00
000504.SZ,20200612,ST生物,,20200611,摘星,tushare,20200611T16:00:00+08:00,20200611T09:00:00+08:00
002021.SZ,20200612,ST中捷,,20200611,摘星,tushare,20200611T16:00:00+08:00,20200611T09:00:00+08:00
600599.SH,20200611,*ST熊猫,,20200610,*ST,tushare,20200610T16:00:00+08:00,20200610T09:00:00+08:00
000911.SZ,20200610,ST南糖,,20200609,摘星,tushare,20200609T16:00:00+08:00,20200609T09:00:00+08:00
002072.SZ,20200609,ST凯瑞,,20200608,摘星,tushare,20200608T16:00:00+08:00,20200608T09:00:00+08:00
002188.SZ,20200609,ST巴士,,20200608,摘星,tushare,20200608T16:00:00+08:00,20200608T09:00:00+08:00
